text,in_reply,quoted_text,is_sarcastic
"@maryritalopes Aposto que ele  sabe... A este papa não inporta nada é menus com pessoas que sofrem ,Olha venezuela pergunta se ele se inporta com o povo que sofre na mão do queridinho dele.","O papa Francisco hoje se tornou o queridinho da esquerda, que gut gut ...
Será que o papa sabe que a esquerda do Brasil enfia crucifixo no cu, esfrega N Senhora no pinto,  chama Jesus de vagabundo e viado ? 
Eu conto ou vcs contam?  😂😂
#reformadaprevidencia",,0
@HENRIQU01489980 @botafogomemes Ou então isso aqui https://t.co/b37WJc441I,"@HENRIQU01489980 @botafogomemes Beleza, o certo é ver isso https://t.co/pvKl1Gre6o",,0
Meu meme https://t.co/4HE5ObZOpP,,https://t.co/9DHZsWbR9t,0
@G_fernandoGF aiai eu amo,@annaluab_ Vc curte um macarrão hein,,0
Ela dança muito bem então eu acho que esse emoji💃🏻 https://t.co/28AUcIUpXb,,57. um emoji que define a Sofya?,0
@mrsgambiino Aynen shshshhshah,@nurbinich e ben buna düserim mesela,,0
@carouvk toma no cu não quer enviar minhas resposta com foti,@snydeteorgulhos ?,,0
caralho gente eu olho pra esse arquivo com as pendências do comitê de ética e fico puto num nível,,,0
Caraí que tanto de festa e esse em Gyn o povo daqui só pode tá achando que dinheiro da em árvore!🤦🏻‍♂️,,,0
"e a cada dia que passa eu vejo que nao estava pronta pra nascer, pra lidar comigo mesma e com as consequências que os problemas que eu mesma crio possuí",,,0
COMO vcs nao acham que esse filme esteja no top5 melhores animações??????? porra esmeralda eu te amoooooo https://t.co/2DQjKU8zMl,,"“maltrata este pobre rapaz como maltrata o meu povo, fala de justiça e é cruel com os que mais precisam de sua ajuda”

a esmeralda é incrível https://t.co/O2zwdxJGvI",0
Fica com o pai da minha filha ok mas achar que vai se tornar a mãe da minha filhaaaa jae de ms ne 😅😂😂😂😂😂,,,0
@blogdeprimeira_ @hsv_br Atlético fica com 15% desse valor?,"@hsv_br Sim, com bônus vai chegar aos 15 milhões. Abraços.",,0
"@feralvess @proposicoes Os ""mais antigos"" achavam que fumar curava asma, usavam tubulação e tinta de chumbo e amianto, achavam que cinto de segurança era coisa de maricas, faziam lobotomias em pessoas com distúrbios mentais. 
Autoescolas deveriam ser baratas. Só isso.","@proposicoes Os mais antigos lembrarão, as CNH podiam ser feitas sem auto escola, bastava ter um responsável já habilitado para ensinar e comparecer ao Detran. Além do mais desafio quem aqui realmente aprendeu a dirigir, mas dirigir, com auto escola?",,0
@Becagabiv maravilhosa,,,0
aiai que Homem https://t.co/jYL591RWt1,,CARALHO LIAM DIGO QUE CARALHO LIAM%%%%%%%%% https://t.co/Zci0cOrQnJ,0
Jesus não foi traído por um estranho!! Eu fico só👀😉,,,0
O cara ficou muito pistola,,,0
@willsilva_11 real não pode ser,@llene__ 🤷🏻‍♂️,,0
@MaraMaravilha quando vc volta pro @Fofocalizando_ ????,,,0
@noahceneo chama lá,@resende_kaioo eu quero obg,,0
@vitoriaaredivo Semana não acabou!,"Pois é, eu ainda tô com vontade de comer pizza, não deu boa essa semana...",,0
"@carolmalvess Tendência, né",@StudzinskiMari eu achei chique,,0
@rolandobarthez depois que terminar henry james,,,0
@proletarianna Caraio,Vixe mãe https://t.co/ghaE04aF5Z,,0
seu perfil foi visto por 7 pessoas nas últimas 5 horas https://t.co/p6rLgFyMot,,,0
Sdds do meu outro piercing https://t.co/wxhQxCfEEn,,,0
"estou nos ""amigos chegados"" de gente que nunca vi na puta da vida",,,0
@hxllvetia Hahahahha não confundir velocidade com andamento como sempre me disseram,,,0
Momento maravilhoso!!! https://t.co/eVMrYZEiAJ,,Bolsonaro está perdendo rapidamente o apoio da sua antiga base. Olha o que Glauber acaba de presenciar na câmara! https://t.co/HSo2VRbbDe,0
que cólica do demônio,,,0
subi um degrau e logo após to subindo mais😛,,,0
Minha vontade é um mc mc e um copao de coca geladinha,,,0
"saudades da época q eu te via todo dia,q a gnt cnvs sempre,gosto demais de vc e n qria ter me afastado",não tô fazendo nada mesmo https://t.co/uWstP4Qs8j,,0
"@stark_edward_ Isso, me amem, me amem!!!",Sou seu fã. https://t.co/QDOEsBiHIK,,0
que isso R$64 uma base mt caro pra ficar bonita,,,0
"Feliz 4 de Julho!!!
Feliz dia de São Nunca!! 😉

#HappyJuly4th",,,0
bom dia qual será a nova sexualidade criada hj?,,,0
@juliano_bettini Achei que era o sombra do Silvio Santos,"Jefferson Moraes a última atração, sim ou claro? Com base no esboço ne kkkk as vezes é meramente ilustrativo... https://t.co/KdWOIu3E1s",,0
pelo visto nessas férias só vai dar eu e a netflix,,,0
@ashleyaime @barbgm13 Comidita***,@ashleyaime @barbgm13 Jajajajajajajajaj y si 😂😂😂,,0
ALÔ PORRA CARALHO https://t.co/6g0jUt6csI,,,0
"Dia ruim pro @pt_brasil . Bolsa disparando, dólar caindo, relatório da Reforma aprovada, e não tinha carne nas quentinhas das cadeias...Dura vida de quadrilheiro né?
@ZeDirceuJa @LulaOficial @zeca_dirceu @gleisi @Haddad_Fernando @jeanwyllys_real
.#LulaNaCadeiaAte2050 🤣🤣😂😂",,,0
Já não consigo socializar-me como antes.,,,0
"@prefRESENDE Amigo, solta logo. Tiro uma foto sua bem bonita 😂 de graça",Mais alguém querendo 19h logo? 👀 https://t.co/zc5l23CtzY,,0
"Mas que maravilha, assim ele nal fica forçando a cabeça querendo que o pênis saia do outro lado da cabeça https://t.co/bhp6isN0fU",,,0
"gente minha mãe ia p bailao do estrela gaucha e um amigo do meu pai apresentou eles daí começaram a namorar e tiveram meu irmao dps essa belezura q vos fala

aí hj a gente mora num condomínio q chama estrela gaucha DO LADO DO LUGAR https://t.co/yjbP8BpI1d",,"Minha mãe tava numa festa, viu un cara bonito (meu pai), o amigo dele veio falar com ela dizer que estava interessado e ela disse ""eu não quero tu, quero teu amigo"" e ca estou eu. https://t.co/IP1564XkvS",0
consegui pelo menos uma vez na vida aa https://t.co/kjsww7y38q,,,0
@CamilaaRioos Chega a ser engraçado né 😂😂😂😂,@Maarcelinhog Qual o problema dessas pessoa hoje? 🤦🏻‍♀️ kkkk,,0
@KudriAndre pasteleiro do krl,vem com o pai chaps https://t.co/K6j1YvAjDy,,0
Passou a noite comigo me fazendo carinho enquanto eu ardia em febre,Me levou no médico ontem e hoje,,0
seu perfil foi visto por 6 pessoas nas últimas 2 horas https://t.co/BXm1aaN6mq,,,0
Eu assistindo Senorita / meu emocional reagindo a Senorita https://t.co/AdPOSsEMe7,,,0
@NiallOfficial bate mais n tá suficiente,Now let’s back to finishing this album !,,0
"DA.E.DA.
ES.
NA.
ZU.",,,0
"EU QUERO VER STRANGER THINGS E MINHA CASA TA SEM WIFIIIII

PORRA MANO ODEIO A NET",,,0
"Pô, queria https://t.co/B8BGFF7toe",,"Pipa, free fire e futebol é foda KKKKKKKK 

NÃO ACREDITO QUE EU ASSISTIR ESSA CENA @Vittorjuan7 @jliahott https://t.co/P2TyPcvYtt",0
vontade de meter uma tattoo,,,0
@rodrigomaguila_ @P4uIoVictor E de mim?,@P4uIoVictor @iancarj oi pv sdd,,0
@pcyuni_ @kttzyy quem não pira né https://t.co/vN4BJo7R5M,"@kttzyy chocado neh Jimin 
@_nanact jimin pirou na nossa beleza https://t.co/1IK1SNGakE",,0
De hoje eu não passo não,,,0
"@AdriaNatasha Pois tá aí, o deboche em pessoa",Carinha de quem só arrumou o cabelo pq o pai disse q eu não era doida de ser madrinha de amiga com o cabelo pura areia e sal (porém sou doida esse nível sim só q o dinheiro não saiu do meu bolso então vamos cuidar 💅🏻) https://t.co/Oc4zYvavSA,,0
"Thayná é rainha das fofocas, eu e Lohana ficamos perdidas!🤣",,,0
@kit_Releituras @LeoJaime @80_WATTS Homem rapaz que honra! 8),"Olha aí quem mandou um alô pra gente e apresentou a canção campeã do KRM 04 com participação do @pensadorlouco!
Valeu @LeoJaime somos fãs, e a história da censora pra essa música é sensacional! Q estes tempos de censura não voltem! 
Quero especial Do Léo Jaime no @80_WATTS ! https://t.co/Zo4IqtZjOd",,0
Mais 1 dia de correria ✌️💪,,,0
me apeguei no teu carinho,,,0
"Mds, pq nada q eu faço da certo?!?",,,0
"fiiiiiiiinal de primeiro, 1 para o Vasco 0 para o patético goianiense",,,0
ir no dentista e ser chamada de colega 🥰🥰,,,0
KKKKKK OXI OLHA O BRUNIM AQUI @bruno_black10 https://t.co/j4AFVjd5Y3,,Em alguns lugares o romantismo ainda não morreu https://t.co/Fgo3KptD0n,0
Amaaandaaaaaaaaaaaa 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 @Amanda_lhuiza https://t.co/r065NweGXn,,,0
q sdd de jogar lol e morrer pra minion😔😔,,,0
Eu to perplecto https://t.co/sz1x31sfdo,,ja parou pra pensa que seu cachorro no minecraft pode ta esperando vc volta ate hoje? https://t.co/PSviGAzbTq,0
Defesa de Lula desmonta ‘carta’ de empreiteiro da OAS https://t.co/cIlDZKevGW via @tijolaco,,,0
"@matheuswithH q isso, pago 14 aqui meu",33 reais um ingresso de cinema se foder bicho,,0
"ok eu acabei de encontrar meu ex na rodoviária de garopaba???,!,!????",,,0
da vontade https://t.co/nKDTKB4MMB,,me transborda https://t.co/WbmVp0tfKk,0
@hopesandreamsz né até eu me assustei,@kenmajesty pora tudo isso bicho,,0
"Em noite mais fria do ano, Inter oferece ginásio e sopa para quem precisa https://t.co/0glsDuzOIR",,,0
"Alguns dos apelidos me deixam com a pulga atrás da orelha....
outros são tão adequados, que não há dúvida alguma.
A dita cuja “avião”...ela abastecia o “mineirinho” ou dava algo em troca para os miguxos endinheirados???
Hoje tô só na maldade??? https://t.co/ifaDgWzPYO",,,0
@nwxgky @truelovekth__ eu não aguento mais isso mo,"PUTA QUE ME PARIU, CARALHO EU NÃO AGUENTO MAIS FLERTAR COM AS PESSOAS DAQUI E DPS DESCOBRIR Q A CRIATURA TEM ENTRE 11, 12 E 13 ANOS CARALHO, QUE PORRAAAAAAAAAAAAAA
https://t.co/JJGPh69jBh",,0
O HOPPER DESABAFANDO COM A JOYCE PQ A EL E O MIKE FICAM SE BEIJANDO SOCORRO,,,0
@xixiclete aceitável,@elduartito namorado da carol do curso ou o mateus hetero,,0
@Roger_rc35 Tu sabes o que disseram na reunião?,@rafaa_006 Que conversa é essa?,,0
"To sentindo falta demais do meu óculos, só queria encontrar ele",,,0
Obrigada irmã tbm te amoooo ❤😍 https://t.co/zmrhdHZi1O,,"Parabéns Melhor Amiga 💖🎉 Te Amo Irmã 😍
@Morenin10011139 https://t.co/aWxtbFPKKj",0
"@monicabergamo Fofocando no Brasil. 
A jornalista mais sem credibilidade do Brasil.","Guedes e Moro vão ter q explicar ao Senado por q órgãos do governo estão investigando Glenn Greenwald, que revelou escândalo das mensagens de ex-juiz na Lava Jato. https://t.co/5gkmp36RX9",,0
"@darien_lepper @laryssaguedes78 hmm entendi, eu gostei da atriz que foi selecionada, masss se essa eh sua opiniao euuu compreendo","@mdsrodriguezzzz @laryssaguedes78 Exatamente, por isso o Jafar foi a unica coisa q eu odiei do filme...",,0
@CidriPoliana Quero ser igual a ela também kkkk,"Quando eu crescer, quero ser igual a minha mãe, essa mulher é brabaaaa.. quem conhece sabe 😂💖💖",,0
2 pessoas estão visualizando seu perfil https://t.co/j6xYN0rvpe,,,0
@Bk42865 @lucianoayan Prêmio destinado a veículos/Prêmio destinado a jornalistas. Resolvido. Você está errado. https://t.co/CoI9u2ivPg,"@hiltonflu_sousa @lucianoayan Greenwald, Who lives in Rio, WON A PULITZER PRIZE FOR LEADING the Guardian reporting",,0
"@VEJA Nossa, agora ele renuncia.... Kkkkk",“Baby Trump” vai a Washington no Dia da Independência dos EUA https://t.co/g0ML4JAwft,,0
@vinimacch pagodeiro ele kkkkk,Saudades de tocar meu pandeiro,,0
@T_Rebelo13 Juro te que não era,@conalactea 😂😂😂😂,,0
Fui lá embaixo comprar um leite p Théo e já voltei,,,0
@saninha22 Sim sim 🙄,,,0
"é isso
ate",,,0
"Um animal que eu não seria é o Tamanduá, Nem a pal ia comer Formiga",,,0
Acordei agr,,,0
@Amalinha2 quem?,,,0
Kayra cupido❤ #BenimTatlıYalanım https://t.co/5F7y7K2dhY,,"""Siz de barışın!"" #senolmazsan https://t.co/3ZECBKAAUE",0
@transeuphoria ai mds to orgulhosa🤧,"saindo de casa com a barra da calça dobrada 

cada vez mais perto de conquistar minha carteirinha bi",,0
Omo dada continu jare https://t.co/LkeFVjVUg8,,Men appreciation tweet.,0
@leoninasurtada_ dependendo de quanto for se tiver posso pagar uma 🥰,"sério namoralzinha agora

alguém me paga uma tatuagem de presente de aniversário? 😁😁😁",,0
"@swiftaltomare esgotou tudo, não?",,,0
Chuva em São Paulo https://t.co/pqUrlEPlQf,,,0
Na dúvida entre ir ou não passar o fds em CG,,,0
@mayaraluizam Você é minha estudante de medicina de estimação.,@VittoDias sim 100% eu,,0
"@BedaGabriel10 Sintético do conjunto, to indo buscar João",@gil_liima7 Ondeee,,0
Será que ainda tem que defende a Inocencia de Lula?? não é possível.... https://t.co/0UevCkMFIH,,,0
"@ce22ar Amor o caralho, ela era podre, vem com essa não","Bom dia?
Bom pra quê? bom pra quem?

eu só queria parar de pensar que me odeio pq perdi o amor da minha vida.",,0
@tremm_bia Sabe que é vdd doida,@gbsouza57 slg,,0
"@DiduhG @RN_95 @tyronen_ @Matheus66102344 Que isso paizão, reserva se sobressai mais. Não joga, posta foto no stories e ainda sai com a fama de vencedor! Hahahaha","@RN_95 @toroziiin @tyronen_ @Matheus66102344 Tá vendo, falou pra tu ou kaio tirar par ou ímpar que ele vai jogar de titula !",,0
BEU TEUS https://t.co/fVbEKwfpuz,,Gol de Mailton e que lei do ex. Operário 2x0 Palmeiras.,0
otimo quando eu mais preciso vcs me ignoram legal mutuals,,,0
"smp te achei bonito, teve uma epoca que queria demais ficar com vc aksjsks",esse eu vou fazer  juro https://t.co/rz0aO5VEb0,,0
@leonardoperezz_ Férias tá aí,"@hugomello03 Vai estudar, seu filho da puta",,0
"Assembleia poderá instituir prêmio de jornalismo

https://t.co/ojZ2c58Fap",,,0
Bora geral então pra bandeira e fazer o baile,,,0
@ingridfreitass_ sua cara fazer isso,vou ser obrigada a fazer https://t.co/qbIBvF8qLE,,0
novo status: pessoas que visitaram meu perfil https://t.co/qkOQWTRBce,,,0
Eu acho que vai aparecer dois homens aranhas hoje,,,0
annabelle praiamar 22h qm quiser ir me avisa,,,0
"@annabaixaria eu to em sp e tem busão direto daqui da esquina miga, se ainda precisar vai avisany",,,0
Só queria ter dinheiro p comprar um pizza,,,0
Perder me porque querem e por conta das vossas atitudes de merda,,,0
@crislxx vc eh maravilhosa,@taomecarcano e eu ?!,,0
@Perriestylui Ah nossa 'o',"@2banana_ Segundo esse arquivo a palavra que ela usou é ofensivo 
https://t.co/52GUQPIfTy",,0
ta quem vai comigo? https://t.co/sNjk3M3pKc,,Zé Neto &amp; Cristiano vão gravar próximo DVD da carreira em Brasília https://t.co/GK6I9Jcc73 https://t.co/QkM5uTRUtS,0
@LeilaGermano @cleveston É o que???? Como é que pode meu pai?????,@cleveston @peixianez Eu sou nordestina e sei que sim,,0
as vezes me pego lembrando d como meu aniversário foi um lixo kkkkkkk data insuportável por mim nem precisava existir,,,0
@skycntrl e a história é tipo harry potter só que gay okkkl não sei explicar de outro jeito,@bazpeachy É uma saga? Qual a história?,,0
@RoKiferr merda porque? ce faz melhor???,Tweet de admiração a iglus merda https://t.co/tP36czlqn5,,0
@goullartgui merecedora pqp aaaaaaaa,@eurodsantosz EU TO MUITO FELIZ !!! 😭😭😭😭😭,,0
@cxxxxrol @AnaAlmeida690 Mulher maluca cara,"@2Reis_9 @AnaAlmeida690 aquele dia lá amigo kkkkkkk "" vc quer que eu ligue pro 190? """,,0
"@gabymacedo13 amiga, eu vou chorar no bar hoje sério vou chorar o role todo chora comigo",@giutmedeiros Amiga o sol em câncer NÃO DA MAIS,,0
alguém me segura pra eu não matar vivian,,,0
"Eu de manhã, acordando: PUTA QUE MERDA PRA Q EU FUI INVENTAR COISA PRA FAZER A ESSA HORA DA MANHÃ EU SÓ QUERO DORMIR Q MERDA EU ODEIO ACORDAR CEDO INFERNO

Eu 10min depois: gente q clima gostoso, eu amo esse ventinho da manhã, coisa mais linda amo estar viva estou super disposta",,,0
"tipo eu poderia faze umas reviews dos joguinho que eu jogo pro celular, porque a maioria é ruim mas tem uns que se salva ou das comic que eu leio 
mas nem pra fazer um resuminho eu sirvo, olha eu sou um total fracasso",,,0
"meu deus, estou com um lookzinho na cabeça para o festival que vai ser confusão",,,0
"Os videos chocantes do terremoto na California: piscinas, lustres, garagens com carrões e pessoas impressionadas de estarem vivendo a experiencia de um terremoto em suas mansões.",,,0
@thaisrneiva Bora ou tá com medo?,eu to salivando uma cerveja hoje meu parceiroooooooo,,0
"crl eu to mt bolada com essa prova de anestesio de hj sdsjhdk
oq foi isso
5 questões q eram pra ser fáceis, mas foram confusaaaas",,,0
@PanIsReal homi é tudo uns merda msm em pqp,"a mina me chamo pra  squad de proteção pq ela ta com MEDO DE TERMINAR COM O NAMORADO PORQUE ELE É AGRESSIVO e tóxico 
olha homens , já deu",,0
Bato punheta pro manequim da C&amp;A 😞,,,0
@Nathh_Freitas @BezerraDaDepre Tá maluco esse professor comprou diploma não é possível,@giovannaolv3 @BezerraDaDepre vou lá na Maria José,,0
"depois de me reformar, vou comprar uma autocaravana mm top e fou viajar pela europa toda",,,0
Frio do cão,,,0
"gente ces q vai no cc dozoto desejar coisas ruins ou despejar energia ruim ces sabe q n vai atingir a pessoa e sim vcs ne??????????????,,,,,,,,,,,,,:;;;;;;;;?",,,0
"@ana_stefano O céu anuncia a glória de Deus e nos mostra aquilo que as suas mãos fizeram.  Cada dia fala dessa glória ao dia seguinte, e cada noite repete isso à outra noite.
Salmos 19:1-2 NTLH",A simplicidade da vida! Minha vida no campo❤❤. https://t.co/CffF2qzNmW,,0
"Eu tinha que acordar super cedo e fiquei até 1 da manhã lendo, morrendo de sono mas não conseguia parar https://t.co/zMsqWwuuXw",,nao posso estou ocupada lendo uma thread enorme sobre as traicoes do justin bieber com a selena gomez,0
@anathemma_ toll ksksk,@vvevviltryagain 5’4 ✌🏻,,0
"@fernandolaaa agredir idosos é crime, Fernanda",,,0
e os parça pra cola na fj d cefet,,,0
@mndbon fiquei ate sem ar,ai meu Jesus Cristo........ https://t.co/tR732xx4lM,,0
Esse tempinho é legal mas pode durar um dia só! Já tá bom demais,,,0
"Vou esperar isso acontecer então,nem preciso tirar a outra de novo https://t.co/DtNevGY5i1",,"PL 3781/2019

Ementa: Acaba com a obrigatoriedade das aulas em autoescola para obter a Carteira Nacional de Habilitação e propõe que o aprendizado seja feita de forma autônoma.

Autor: General Peternelli (PSL/SP)

#proposicoes https://t.co/VDuvX6ac95",0
