text,in_reply,quoted_text,is_sarcastic
"@farquardi Sou contra! Quem não vê q isso é mais um compromisso do @jairbolsonaro c/ suas corporações?! É mais uma forma do estado sucatear a segurança pública. Ruim ao pobre q não tem condições d se armar @ghiraldelli
#DecepcaoPraMimEIsso #ArmaLegalSim #sqn  #AposentadoriaSimArmasNão",#kajurumerepresenta #libera_as_armas #SenadoNaoAbuse https://t.co/mdIXbgJDbY,,1
"Agora vai!!! #SQN
O que acontece Titeee?! https://t.co/nbFWB0oXic",,"""Vai mudar de novo a Seleção"". Quem aí teve a mesma reação do Galvão? #Ahn https://t.co/NCtda5FHp8",1
@Finada__mah @davialcolumbre @SenadoFederal Por certo o senador acredita que esses tiros são tudo de pessoas do bem que ficaram felizes por derrubarem o decreto #sqn dê  o exemplo e dispense os seguranças armados e carros blindados senador.,@davialcolumbre @SenadoFederal Os traficantes aqui perto da minha casa ja ate soltaram uma rajada de tiros comemorando e isso é verdade viu .,,1
"@marcelvanhattem Se é trabalhadora não é atendida pelos direitos humanos, já q eles só atendem as supostas ""vítimas das sociedade"" q roubam e matam, esses sim são coitados q não podem se defender sozinhos dos fascistas opressores #sqn. Já a esquerda não atende pq ela não estava na greve com eles.","Onde estãp os direitos humanos? A esquerda hipócrita que diz defender os mais pobres? Morre uma mãe de oito filhos, trabalhadora de verdade, vítima da greve feita por criminosos! Revolta infinita!!!! Toda solidariedade à família e aos amigos da d. Edi. https://t.co/6zrFCCz7eN",,1
#DePlacaNoSpace com aquela empolgação igual da seleção #sqn,,,1
@BolsonaroSP Vamos continuar cortando da educação que essa realidade muda #sqn,,,1
"Isso se resolveria facilmente com uma boa conversa, um olho no olho, vê-se claramente que ""menina"" está sobre estresse excessivo... #SQN

Isso se resolveria com uma boa surra... mas não hoje, quando ela fez a 1° vez, agora já foi, pra essa daí só a misericórdia de Deus!! https://t.co/oSHL29077p",,Se eu SONHASSE em fazer isso com a mamãe ela me merendava na bicuda no sonho mesmo https://t.co/COw40Zucjp,1
@hfloret Quiosque é Pika... #sqn,"Bom dia! Incrível a decepção que se mostrou Bruno César. Não é só o fato de jogar mal, o cara simplesmente não consegue jogar. É como colocar um jogador de master para jogar profissional. E ele nem é tão velho assim. Um dos maiores erros do Vasco 2019 foi a contratação dele.",,1
"@SenadorRogerio @PTnoSenado Ei Senador, se informe melhor, talokey?
E quanto ao estatuto do desarmamento, quando vier um vagabundo violentar tua filha, vc pede pra ela mostrar para o vagabundo que instantaneamente ele recuará! #SQN
Acorda porra! https://t.co/ZnqHvCHIcS","Não é distribuindo armas que vamos deter a violência. A vontade do povo veio através do Estatuto do Desarmamento que é LEI! E precisa ser respeitado. A alucinação do presidente não pode criar um clima de guerra no Brasil. @PTnoSenado 
#ArmasNÃO https://t.co/RzSZnhAF9r",,1
"@jandira_feghali Linda! Ti amo!! 😍😍😍
#sqn
#AbusoDeAutoridadeNao","INTERCEPT COMPROVA: LAVA-JATO NUNCA FOI CONTRA A CORRUPÇÃO, MAS SIM CONTRA A ESQUERDA. #VazaJato",,1
Que bonito! A familia inteira trabalhando em prol de um Brasil melhor. Bonito isso...#sqn https://t.co/n1UksV9PJg,,"Rogéria Bolsonaro, mãe de Flávio, ganhará cargo na Alerj. O deputado Anderson Moraes, do PSL, chamou a ex-mulher de Jair Bolsonaro para assessorá-lo, com um salário de R$ 7,3 mil. https://t.co/KdnmhKc9Dp",1
"Pronto, derrubaram o decreto de porte e posse de armas, #SQN! https://t.co/lvKgxPaHfc",,,1
"Queria poder dizer que tem uma sexta na minha quarta, mas #Sqn trabalharei todo o feriado! 😫😫😫",,,1
@jairbolsonaro @monicabergamo Faz sinalzinho de pinto pequeno lá e da aquela risadinha idiota... mostra que tu é intenso. #sqn,"- Aproveito para anunciar que na próxima semana, irei à Osaka, no Japão, onde participarei da reunião do G20 e de reunião privada com o Primeiro-Ministro japonês, Shinzo Abe.",,1
@Cardoso Minha esposa está brigando comigo por uma camisa da Marta. #SQN,"""segundo muitos estudiosos do tema, é somente a discriminação de gênero entranhada em toda a cadeia esportiva que explica por que a melhor jogadora de futebol de todos os tempos ganha € 340 mil por temporada, enquanto Neymar, por exemplo, recebe € 91,5 milhões (R$ 396 milhões)""",,1
"plano de saúde hoje em dia tá parecendo SUS, nada contra o SUS super respeito afinal ele super funciona haha #sqn",,,1
"@guimaraes13PT @LulaOficial Beleza! Soltem o Lula, o Palocci, o Cunha, Delúbio, Cabral, Pezão, Dirceu, e voltem a assaltar o Brasil! #SQN",". @LulaOficial foi preso sem prova, sem crime. Agora, enfrenta mais um episódio de perseguição, acusado de pedir reformas que não pediu, em um sítio que não é dele. Basta de injustiça contra Lula! #RenunciaMoro",,1
"@guimaraes13PT Beleza! Soltem o Lula, o Palocci, o Cunha, Delúbio, Cabral, Pezão, Dirceu, e voltem a assaltar o Brasil! #SQN","Ilegalidades, abusos e contradições: Lava Jato completou cinco anos  - https://t.co/hiDLf4H5AB #RenunciaMoro",,1
"@o_gabsferreira Empatia que fala, né? #sqn",Cês acreditam que tem gente me xingando fortemente por causa desse post? Nossa senhora hahahahahah,,1
@cesarcmaquinas @lelacohen Opa...todas legalizadas com registro porte aptidão física e psicológica...#sqn,Será que essa turma que está trocando tiros com a polícia tem porte de armas? https://t.co/MwtZxnFxDG,,1
"Pobre Moro, nem usa Telegram e sempre agiu dentro da Lei. Esse grupo criminoso invadiu o telefone dele com vilania para barrar o super herói no combate à corrupção. #sqn #RatoMoroTaMelindrado e cheio de bolsas embaixo dos olhos",,,1
@benebarbosa_mvb @lidicedamata @SenadoFederal Beautiful day! A partir de hoje o Brasil tem uma das menores taxas de homicídio do planeta. #sqn,@lidicedamata @SenadoFederal Vitória da Paz? Onde há paz quando um trabalhador é privado de promover sua autodefesa? Paz dos bandidos!,,1
"""OI"" Com aquela disposição da manhã.  #SQN
#AmeixinhaFalante 
#MeuAmoVirouGente 
#KarenPromessaDeDeus 
#DeuséBom 
#DeusÉMaravilhoso em Belo Horizonte, Brazil https://t.co/ZjMUVkmRea",,,1
@JornalOGlobo Grande notícia!! #SQN  não muda nada .,"'Vai ter viado na ONU, sim', diz Pabllo Vittar após show em Nova York. https://t.co/Q2nksEAwzb",,1
"""OI"" tá perdendo essa menina propaganda hahaha...claro q com aquela disposição  manhã #SQN
#AmeixinhaFalante 
#KarenPromessaDeDeus 
#MeuAmoVirouGente 
#DeuséBom 
#DeusÉMaravilhoso em Belo Horizonte, Brazil https://t.co/GL5rLPdCyE",,,1
Que novidade! #sqn https://t.co/CfBgNULUFy,,O que Humberto Costa pergunta não faz sentido algum. Moro não é investigado por crime algum.,1
"@FoxSportsBrasil Marquinhos, Fernandinho, cebolinha... o Brasil vai longe viu. #Sqn","🤔🇧🇷 VOCÊ DECIDE!

Depois de 2 jogos, quem é o melhor jogador do Brasil na Copa América? https://t.co/lkjKGKl9ZC",,1
@DCM_online Difícil escolher os amigos hoje em dia. Todo mundo acaba passando por isso de ter de apagar fotos. Pera! #SQN #MoroJuizFake #FHCnaVazaJato,"“Vai melindrar, mas fazer o quê?”: Luciano Huck já começa a apagar fotos com FHC das redes sociais https://t.co/bylVWla5Tb",,1
Não pode contratar o monge tupiniquim...ele é o exemplo de ética...#sqn https://t.co/FgLI7ua3M2,,"Fiz duas perguntas ao Tite:

- Ter o próprio filho como auxiliar na seleção é um bom exemplo para a sociedade brasileira?

- Empregar e promover o próprio filho, ainda que ele seja competente, não contradiz o discurso ético que ele tanto prega?",1
"Agora vão, Brasil. A entrevista no Ratinho trouxe novos ares para o super herói de araque. #SQN https://t.co/ood1z5SiWE",,"@Marcelodedois Depois do Ratinho, Moro irá no programa do João Kleber participar do Teste de Fidelidade. ""Ele será imparcial, sim. Imagina!"", disse a Dona Justiça, pouco antes de ver o vídeo dele numa reunião com um grupo de promotores. Barraco garantido.",1
Então... e viva a democracia na Venezuela! #sqn https://t.co/i3n8q9wRAY,,,1
@rpsenador Bonito isso #SQN #SenadoVergonhadoBrasil,"Não me abato com críticas, ainda que duras. O que vale é a Constituição e satisfazer o povo pelo certo, sem demagogia.
Devemos debater as armas de fogo pelo caminho da Lei, e não por um decreto inconstitucional.
Com toda a humildade, desculpem-me os que pensam diferente de mim. https://t.co/uQjclqJLDt",,1
@lidicedamata @SenadoFederal Que bom! Assim os índices de criminalidade permanecem baixos né! #Sqn,Vitória da paz. Decreto das armas de Bolsonaro sofre derrota no @SenadoFederal 47 a 28.,,1
"@randolfeap Tentativa desesperada pra ""quitar a fatura"" com seus apoiadores rurais do agronegócio. Pra ele o lema é: ""Dane-se a Constituição! Quem manda nessa p... sou eu!!!"" #sqn #ForaBozo #PRfake 😎","O governo Bolsonaro é um monumento à ilegalidade: mesmo sabendo ser vedado pela Constituição Federal, reedita medida provisória acerca da competência sobre demarcação de terras indígenas. É vingança contra a acachapante derrota no decreto das armas. https://t.co/y9AMXqY9rE",,1
"@valoreconomico Ahhhhh, o Valor então periciou o material do Hacker pra saber que se trata realmente de uma conversa entre o juiz e o procurador? Que eficiência..... #SQN",Moro questionou Dallagnol por 'melindrar' FHC https://t.co/ulm8qMaWAq,,1
Mais um cidadão de bem usando arma para se defender #sqn https://t.co/xrKm8NjzSw,,,1
@randolfeap Mas agente vive numa paaaaaaaazzzz.... #sqn,Não tenho segurança armada e nem ando de carro blindado! Sou um entusiasta da cultura de paz e não acredito que armas tragam segurança. Por isso comemoro nossa grande vitória contra o decreto das armas. O Brasil não será o país do ódio. #ArmasNÃO,,1
O Estatuto do Desarmamento funcionando com sucesso! #sqn #SenadoVergonhaDoBrasil https://t.co/tuS9l9oXbV,,O Estatuto do desarmamento continua vigorando com sucesso @SenadoFederal https://t.co/YE0qEcRNmd,1
"Vão sabatinar @SF_Moro no Senado:

1) Antonio Anastasia
2) Cid Gomes
3) Ciro Nogueira
4) Eduardo Braga
5) Esperidião Amin
6) Humberto Costa
7) Jader Barbalho
8) Otto Alencar

Todos de reputação ilibada #SQN

TODOS CITADOS NA LAVA JATO!",,,1
"@g1rio E a caixa preta dos ônibus vai continuar... #AcabouCorrupcao
#SQN",Governador veta projeto que tiraria da Fetranspor controle sobre Riocard e Bilhete Único https://t.co/jx9orIE5Sk,,1
"@Leandro33547977 @folha Gov. Bozo:
-  Nazismo é de esquerda 
Gov. alemão:
- Estão completamente enganados.
Gado Bozo:
- Foda-se. Sou gado do Bozo.
Gov. Bozo:
-  Americano s/ visto. Qro entrar na OCDE
Gov. EUA:
- Good. We go to indicar sim! #sqn Otário Lambe Botas
Gado Bozo:
- Foda-se. Sou gado do Bozo",@folha F*DA-SE😒👍  continuo apoiando as decisões de BOLSONARO.,,1
@AFardados É só ele tatuar um #sqn e tá tudo certo,Aprendam amiguinhos mongoloes.....nunca tatuem o nome de ninguem no corpo https://t.co/sv3dAGrzIG,,1
"@elizianegama Ah ,nossa única defesa hoje contra vcs é as redes sócias,o povo tá tão irado que não aguenta mais tanto achincalho do Congresso,o que vc quer neném, respeito?#SQN.#Dia30BrasilNasRuas ,e 4 anos vai passar rapidinho e tem eleicoes pra prefeitos....",Pedi investigação da Polícia do Senado Federal por graves ameaças que sofri nas redes sociais. Espero que a polícia identifique os perfis de onde partiram as ameaças. Elas não me intimidam e nem mudam a minha opinião. É importante que essas pessoas sejam desmascaradas.,,1
Agora que o ministro foi ao Ratinho tudo foi esclarecido! #SQN 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️,,,1
Que lindo #sqn https://t.co/fDRvOheVkZ,,"E assim foi encerrada a sessão que derrubou o decreto das armas 👇

Os senadores deveriam abrir mão dos carros blindados e dos seguranças armados, que a população brasileira paga anualmente para eles. Só assim teriam noção de como o cidadão enfrenta a insegurança todos os dias. https://t.co/dCh08emGj8",1
Lula Ladrão #SQN https://t.co/yzOya1ReAC,,"Recordar é viver. O ex-presidente @FHC diz que não crer que julgamento de Lula deva ser anulado, até porque ele não é tucano.   https://t.co/9m4sFWIyI5",1
"A mamata vai acabar!
#sqn https://t.co/r9Qe8Wmiy8",,"Rogéria Bolsonaro, mãe de Flávio, ganhará cargo na Alerj. O deputado Anderson Moraes, do PSL, chamou a ex-mulher de Jair Bolsonaro para assessorá-lo, com um salário de R$ 7,3 mil. https://t.co/KdnmhKc9Dp",1
@NandxEletrico Disso ele entende 😂😂😂😂😂 #sqn 😂😂😂😂 https://t.co/ZRERqB5qTQ,Os perfis que está me xingando serão todas rastreados e denunciadas para o polícia federal,,1
"Esse aí respeita o princípio da separação dos poderes, viu!
#SQN https://t.co/0QY1m8NzNw",,DIREITO DO DIÁRIO OFICIAL::: Presidente Bolsonaro devolve para o Ministério da Agricultura por meio de MP a demarcação de terras indígenas. O Congresso havia acabado de colocar demarcação sob a guarda do Ministério da Justiça. Perigoso! https://t.co/Q2jc4LEO6z.,1
A brisa matinal de chorume... Delicia #sqn 🤢🤢🤢🤢,,,1
@LibertadoresBR @Gremio @Palmeiras @Cruzeiro Acho que vai ser o inter #SQN,"🔝⚽️🇧🇷 Os cinco clubes brasileiros com mais vitórias na história da #Libertadores!

💪 @Gremio, @Palmeiras e @Cruzeiro podem aumentar a conta a partir das oitavas, em julho. Quem vai chegar à vitória 100 primeiro? https://t.co/7aOlPl9jqv",,1
"@ViniciusBdahora @Mfutebolisticos Ahahahhahaha 
Neto sempre mandando bem #sqn",@Mfutebolisticos @Penedao,,1
"@RANGEL75865456 @zehdeabreu É, realmente vai resolver criminalidade dando porte de arma para caminhoneiro que nem toxicológico precisa mais fazer. #sqn",@zehdeabreu 16 anos de Estudo do desarmamento e a criminalidade nadando de braçada! Brincadeira! É o país da piada pronta! O povo tem o direito de escolher posse e porte de armas!,,1
"@psol50 basicamente: aumento de impostos, derrubada de limite de gastos e responsabilidade fiscal e manutencao dos privilegios???

O bom da esquerdalha: ELES SE ENFORCAM COM AS PROPRIAS TRIPAS!

Elegeram o Bolsonaro e continuam fazendo m... EXCELENTE IDEIA! #SQN https://t.co/ba4G8u1qwe","Enquanto o governo quer destruir a aposentadoria e a Câmara não tem coragem de enfrentá-lo, o PSOL tem propostas para melhorar a economia sem atacar direitos. #AposentadoriaSimArmasNão https://t.co/T6FyxnLua5",,1
"@BolsonaroSP Ah claro, e esse mesmo cidadão vai conseguir comprar uma arma e pagar o treinamento. Vai sim amiguinho, confia. Essa tua lógica é perfeita #sqn #ArmasNÃO","-V. Exª votou contra o decreto de armas?
-Sim.

-Mas V. Exª anda com seguranças armados...
-Mas os seguranças são bem treinados, tem preparo.

-E eu que não posso pagar por segurança armado?
-Você que se dane.",,1
"@osmarmrt Mas o q está sob holofotes e a ética do Moro, até pq os demais partidos e “casas” do governo são mega éticos!! #sqn #vergonha",Cristiano Caiado De Acioli on Twitter https://t.co/8esA5rXiGI,,1
"@veramagalhaes Tão agradando horrores #sqn na verdade, estão agradando os bandidos do Congresso, so que não podem esquecer que estão nas presidências das casas pra outra coisa. Representantes do legislativo tem sim que atender a população.","Na minha coluna de hoje, falo sobre o Plano Maia-Alcolumbre para a economia, mais um passo do parlamento na busca de protagonismo e independência em relação ao governo  ===&gt; https://t.co/eQ25Sc68Ib",,1
#Bommmdiaaaa🙏🙏🙏🙏🙏🙏  #sextouuuu🤪🤪🤪  #SQN hj é #terçafeiravesperadoferiado😆😎  #tercou 🤯🤯🤯🤪🤪🤪🤪🍻🍻🍻🍻 em Pirassununga https://t.co/7TBhwVp4VB,,,1
E aí @SenadoFederal ? @paulopaim ? @jandira_feghali @gleisi @mariadorosario ? Devem estar orgulhosos! Viva o estatuto do desarmamento! Viva Venezuela! #sqn https://t.co/hKVPSwqBND,,"As armas que os bandidos usam e continuarão sendo usadas não são as mesmas que seriam permitidas com as mudanças da lei. 
Porém, são as mesmas que matam seu vizinho(a), amigo(a), parente, filho(a), pai e mãe.
Graças à Deus existe a polícia militar!
#éoBOPEchegando https://t.co/w3uhSkcTO4",1
"Viva o estatuto do desarmamento! #sqn @jandira_feghali @mariadorosario @gleisi parabéns, como sempre fazendo um trabalho de ... https://t.co/e89w8E9m2G",,O Estatuto do desarmamento continua vigorando com sucesso @SenadoFederal https://t.co/YE0qEcRNmd,1
"Igualzinho no Brasil
#sqn https://t.co/pbwtqudcUT",,,1
@gerson_victor Se viu!? Que lindo. #sqn,@juhliana89 Ah não! Um encontro desses... kkkkk,,1
@alexandregarcia Realmente isso aí é oq tem de mais importante na reportagem! Tá de parabéns heim! #sqn,"Com esse caso do Mercedes que arrastou a vendedora de balões no DF, jornalistas ficam entre “um” e “uma” Mercedes. Para mim, A Mercedes é a fábrica de Stuttgart. O Mercedes é o carro, o veículo, o sedan, o cupê. Não há motivo para o feminino. Alguém teria ideia melhor?",,1
"@SenadoFederal @camaradeputados Aproveitem o ensejo da matéria votada, e passem a andar sem seguranças armados! Armas para quê? Se elas somente fazem o mal a população!!! #SQN #ArmasPelaVida",O Senado aprovou o projeto que anula o decreto presidencial que flexibiliza a posse e o porte de armas. O PDS 233/2019 recebeu 47 votos a favor e 28 contrários. Agora a matéria será analisada na @camaradeputados: https://t.co/Co6vekCP4c https://t.co/IHrBz15V7x,,1
Haha coisa boa e está atrasada para trabalhar e ainda presa no engarrafamento #sqn,,,1
@exercitooficial Nossa é sério esse nome da corrida? Que criatividade! Parabéns!!! #SQN,"Para que tenham um bom dia, convidamos a todos para o tradicional ""CORRIDÃO Calça e Coturno"" com nossos alunos da Escola Preparatória de Cadetes do Exército. https://t.co/84KjCcbKOI",,1
Para os distintos senadores ter arma legal é fácil #sqn #ArmasPelaVida https://t.co/B0HyGXOYMD,,,1
