text,in_reply,is_sarcastic
"Apaixonadaaa
Apaixonadinhaaaa
💘💘

#sqn 
Só na vontade mesmo minha gente, porque o coração tá mais frio que essas noites em Goiânia.. 🌬🥶☃️",,1
"@FredericoGorla @rvitoria Não. Vamos demonstrar nossa força só a cada 4 anos, nas eleições, como fazíamos nos tempos de PT

#SQN","@helocruz @rvitoria Nas grandes democracias mundiais, onde o capitalismo é lugar comum, é assim que são decididas as votações? Vamos abrir mão dos 30 anos de democracia, dos 3 poderes, e deixar-mos ser guiados por manifestações de rua? Então na próxima vez nem precisa convocar eleição.",1
"#Projeto 🧔
.
.
.
.
.
.
.
#sqn em Florianópolis, Santa Catarina https://t.co/mgiru5YrDH",,1
"No frio, o frevo? #camposdojordao ou #pernambuco ? Tudo a ver! #sqn  #noscaminhosdareportagem https://t.co/Qd3hlCoqKc",,1
@blogteleguiado Olha que crime absurdo. #sqn😂,Moro é acusado de sugerir ao MPF nota de esclarecimento sobre depoimento de Lula https://t.co/KjtTRLdT5f https://t.co/kBH1cit9Pb,1
"@newscolina 🤔Mas homi, o q que isso tem a ver?😂😅🤭 #SQÑ 🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂","Romário, ídolo do Vasco, que tem uma estátua dentro de São Januário, disputará o campeonato internacional ""Legends"" com a camisa do... Flamengo. 

Qual sua opinião sobre isso?",1
@AnaPaulaVolei #sqn infelizmente a juventude acaba acreditando nesse discurso demagogo da pseudossustentabilidade como se isso fosse resolver os problemas do mundo.,Somos o futuro! Vamos salvar o planeta banindo canudinhos de plástico! E queimando pneus!👌 https://t.co/tUTadzQ38R,1
"@RachelSherazade @Gomes561 Verdade Rachel. Ele poderia contar com a lisura e imparcialidade da @folha do @Estadao , da @RedeGlobo e a tua. 
#SQN 
#Dia30EuVou","Então, o Bolsonarismo também paga a blogs para defender o Governo e atacar seus críticos??? Essa é a “nova política”? H-I-P-Ó-C-R-I-T-A-S https://t.co/jb2HazXEpm",1
Derrepente bateu uma saudade de uns tempo atras 😭😭😭  #sqn,,1
"@impedimento Tem razão. Todos os passes e finalizações erradas que a Argentina deu foram culpa do gramado... #sqn Vem jogar com o @ECBahia meu querido, vem com Messi e tudo e depois pode botar a culpa no gramado!!","Lionel Scaloni reclamou do estado do gramado da Fonte Nova, que qualificou de ""lamentável"", causando raiva profunda da torcida argentina: ""lamentable sos vos"".",1
"@deltanmd Liberar seu celular para intercept fazer a averiguação, do que é real ou não. Tenho certeza que você não nada a esconder #sqn","""As mensagens foram apresentadas apenas com trechos transcritos de supostas conversas, recortadas do contexto original e embaladas numa estética sensacionalista (...) para tentar fazer parecer que a reportagem em si seria a “prova” do que se apresentou"". https://t.co/pQY4H5L8pn",1
"Liderança verde e amarela 🇧🇷.
Seguindo na torcida.

E querendo que o Alonso fique na frente do Kobayashi #sqn jogo de equipe 😓.

@thiagoalvescar e o Edgar são top.

#LeMansFoxSports",,1
"@OpiniaoAberta É sarcasmo seu, né? Chega o gringo difamando Moro no mundo todo (👇👇👇). E com uma convicção que até parece ser verdade. #SQN Desde a Mani Pulite sabia-se que a máfia se defende atacando os acusadores! 
https://t.co/Ue8vlbxum9","PRENDAM O JUIZ POLÍTICO: O povo está perplexo e desapontado com as publicações do investigativo The Intercept, quais revelam o Juiz Moro manobrando o MPF e a mídia, com a finalidade de perseguir e condenar Lula, seu adversário politico!  Prendam o Juiz transgressor! https://t.co/r3r8eXnugJ",1
@lcleonardo2 Nossa rotação tá voando. Precisávamos de ajuda no ataque mesmo #sqn,@giovani_natal Tipo 100 por jogo,1
Pretinho básico #Sqn https://t.co/pojaYesJXA,,1
"@cristanoftavar1 Trabalhadores??? #SQN 
Que horror!!! 
#Dia30EuVou","Amigos...

Vcs viram este vídeo ?

Manifestantes terroristas fazem bloqueio, impedindo cidadão passar e partem pra cima do carro.

Cenas Revoltantes! 😠

#GreveFoiUmFracasso https://t.co/KioWiqoddg",1
"Mais uma panela. Vai bem NBA. #sqn Só jogadores paneleiros e covardes. Vai ser uma delícia ver caindo.

#nbapanela
#nba",,1
"😁😁😁😁😁😁😁😁😁😁😁😁
Greve foi O um Juxesso.👌🏻👌🏻👌🏻👌🏻👌🏻
#SQN https://t.co/4p2qygjn2X",,1
"@andrizek Gostaria de ser boa amiga do meu ex #sqn. No meu caso, foi livramento. Meu respeito a vc 👏😊","Hoje é aniversário da minha ex-mulher, que depois se casou um grande amigo meu. Formam uma família linda e isso me enche de orgulho. Tava aqui pensando que não me recomendo como marido... Mas sou um puta ex-marido, caso alguém se interesse em se separar de mim  😉",1
"@jornalodia Muito 'cristão' querer preservar ódio e preconceito... #SQN, pastoreco!",Feliciano criticou decisão do STF. #ODia https://t.co/L8nMbf5uwW via @jornalodia,1
"Depois de um empolgante Argentina-Colômbia, vamos agora olhar para um excitante Canadá-Martinica. #sqn",,1
Que belo gol da Colômbia. Muito triste pelos hermanos... #sqn #ARGxCOL,,1
Tudo na mais perfeita paz! 🙌🏼 #SQN 😅😂🤼‍♀️ — se sentindo boba,,1
@UOL Opa!!! Claro que não!! Foi por conta do Lula!!! Pode ter ctz!!! #SQN,"Queda de homicídios não se deve a ações de Bolsonaro, dizem analistas https://t.co/FoXnLd18fi",1
@Ana84669762 @ggreenwald Eu sou contra...vou morar lá para lutar contra isso... 🤔🤔🤔🤔 faz sentido. #sqn,"@nandobarreto @ggreenwald Para de querer me ofender, eu sou contra armamento indiscriminado que só beneficia a indústria armamentista.",1
@NinaEstevez @senadorhumberto Dá pra ver a popularidade caindo #sqn,@senadorhumberto https://t.co/FhqRFKiuPR,1
"Que pena que a popularidade do nosso Presidente Bolsonaro é tão baixa, não é esquerdalha??? #SQN #DeusBrasilBolsonaro https://t.co/213jS9dkB5",,1
"@AlexManentePPS A vida das pessoas já estava boa e continua melhorando em razão das ações do legislativo!! #SQN dá uma volta pelas ruas, converse com o povo, faz bem para arejar mente.","O governo ñ apresentou estudo sobre o impacto da capitalização na previdência. E nós, q apoiamos a reforma, tivemos q dizer ñ a essa proposta. O papel do legislativo ñ é dar cheque em branco pro governo. É analisar o impacto das propostas nas contas públicas e na vida das pessoas",1
#sqn Madonna mora em Portugal. :P https://t.co/xVohXLTK3Z,,1
"RT @MarciaMrmlpb: @DeputadoFederal É sim! #sqn
#InMoroWeTrust https://t.co/DJ4V9dgLP6",,1
"Bem bad girl 
#sqn em São Thome das Letras https://t.co/5uIrdkyV8G",,1
Meu desejo comer esse tantinho de comida e ficar satisfeita mais #SQN kkk.' 🤦🏽‍♀️ https://t.co/2BfTLbUcV0,,1
"@jean_perroud @adolescentetuit @MarciaMeneses15 @Douglas50752029 @jairbolsonaro Aiiimmm, nooofaaaa, tô tão ofendidaaaaa 🙄 #sqn",@rebbekahbrandy @adolescentetuit @MarciaMeneses15 @Douglas50752029 @jairbolsonaro Tem muita fraquejada por metro quadrado😂,1
"@BancariaTweet Iludir a massa leiga, é claro! Dizer que tudo isso é culpa dos vermelhos comunistas que fazem bagunça com outras palavras, mansas e polidas. Isso que é homem isento, exemplo de retidão e moralidade para o país, #sqn.",O que você acha que #MoroCriminoso vai fazer no #ProgramaDoRatinho? #VazaJato #desMOROnando #FinalDeCarreira,1
@gleisi Muitas bandeiras do Brasil #sqn,"Que lindo, Juiz de Fora! É greve geral por uma educação pública de qualidade e contra a reforma da Previdência.

🎥 Mídia Ninja

#GreveGeral https://t.co/Sa7jg13dKK",1
"@veramagalhaes Sua opiniao é muito importante pra mim.

#SQN","Bolsonaro vai governando como a Rainha de Copas: “Cortem-lhe a cabeça”. Quem acreditou no papo liberal e de autonomia dos ministros e cargos técnicos mesmo?
https://t.co/v9n6S0qIxJ",1
"AGORA, EM SANTA MARIA, RS ... MITO É MITO (caindo na popularidade, #sqn) https://t.co/cms8UZunJl",,1
@jairbolsonaro Popularidade baixa né? #sqn 🤣 🇧🇷👊,- Agora em Santa Maria. Obrigado Rio Grande do Sul! https://t.co/CJYmHQGOWL,1
"@AnaConcli @SF_Moro Vergonha ele n tem não, fazer o fez se acha o Bambam d república #sqn @STF_oficial  se aceitar é passar vergonha na sua história esse cara desse desmoralização d supremo.",@SF_Moro Perdeu a vergonha total? Quem está interessado em suas “notícia”? Com exceção da #VazaJato claro! #MoroTraidorDaPatria,1
Difícil vai ser reconhecer a voz.... Kkkkkkkkk #sqn https://t.co/DNBhoevh6V,,1
"@VEJA Não deveriam se preocupar, segundo pesquisas a população não quer armas #SQN #ArmasParaQuemQuer",Bolsonaro pede que população cobre Senado sobre decreto das armas https://t.co/oqgtseKzB2,1
"O Ibope falou q o Presidente tava com a aprovação em queda, não acredito nesse vídeo, deve ser montagem... hehehe #SQN #BolsonaroPresidente https://t.co/5U4mEExUHk",,1
A popularidades PR @jairbolsonaro ladeira a baixo 😂#SQN https://t.co/c0uEtWcxhJ,,1
RT @Denise_RM_: A única hashtag que cabe é #sqn https://t.co/IJLMD0XGwS,,1
@davialcolumbre Nós acreditando na sua indignação 👍🏻 #sqn https://t.co/qR1qiZrc20,Recebi com indignação as notícias de que senadores da República estão sendo ameaçados por defenderem a derrubada do decreto de armas.,1
A única hashtag que cabe é #sqn https://t.co/IJLMD0XGwS,,1
"RT @AlfredBaudisch: Grande filósofo, #OlavoDeCarvalho #OlavoTemRazão, orgulho dos cultos da nação - só que não #sqn #not https://t.co/MWtAm…",,1
"Grande filósofo, #OlavoDeCarvalho #OlavoTemRazão, orgulho dos cultos da nação - só que não #sqn #not https://t.co/MWtAm2FVaE",,1
"@DeputadoFederal É sim! #sqn
#InMoroWeTrust https://t.co/DJ4V9dgLP6",Até a Globo reconhece que a #GreveGeral parou o Brasil! https://t.co/E7iG4HNHH6,1
O destempero do General Heleno e as privatizações https://t.co/EP4dwR43KT via @YouTube #GeneralHelenoMeRepresenta #sqn,,1
"@Dryzinho_praero @reporterlacerda #SQN  Noveleto quis agradar gremistas indicando arena para @CONMEBOL ! Erraram feio de estádio... #BeiraRio tem melhor acesso, melhor entorno, melhor vista. Muito mais estádio para sediar jogos de estrangeiros!  Vamos ver depois que os hermanos passarem. #BR os encantou em 2014",Copa América será um sucesso de público https://t.co/sv9BaPfDHG,1
@GuilhermeBoulos Nossa! Que multidão! #sqn,"Manifestação do Povo Sem Medo e MTST na Radial Leste, em São Paulo. #GreveGeral #PovoSemMedo https://t.co/OgZ018DRek",1
Vê-se nas ruas... #SQN https://t.co/HUvACyWo03,,1
@GuilhermeBoulos Nossa! Lotadaço!! #SQN,"Manifestação do Povo Sem Medo e MTST na Radial Leste, em São Paulo. #GreveGeral #PovoSemMedo https://t.co/OgZ018DRek",1
@oiluiz @flaviogarage Bem gasto o dinheiro dos filiados aos sindicatos #sqn,"@flaviogarage Eu consigo ver os militantes em fila antes do protesto, tudo ganhando um pão com mortadela, 30 reais e um chapéu desses dentro de um saco plástico",1
"as pessoas n sabem  o que é lhe dar com uma pessoa com ansiedade
Acham que ansiedade é uma coisa básica #sqn
Ansiedade é vc acordar 3x na noite por uma coisa que esta acontecendo só na sua cabeça e vc nem sabe se vai acontecer de fato",,1
@guilherme_amado @RevistaEpoca Que bom soltar bandido né? #sqn,Gleisi vê chance para soltar Lula e outros na Lava Jato. https://t.co/Rb0WYqYdcr #LavaJato #Lula #PT https://t.co/3bk48Az1NM,1
@augustodefranco Um verdadeiro patriota #sqn,"Guedes não tem nada a ver com Bolsonaro. Antes tentou lançar o Huck para pegar uma carona que lhe conduzisse ao ministério da fazenda. Aceitaria qualquer um que lhe nomeasse czar da economia, até Pinochet, Orbán ou  Xi Jinping. Está agarrado no cargo. Não tomará as dores de Levy.",1
"@aline_xD @andrezadelgado Então, em minha análise pessoal eu boto sim as diferentes opressões, e dou o amparo necessário. Mas, não dou espaço para Marilac ou a Liniker se apropriar do feminismo e colocar o falo como protagonista da história. ""Ser uma mulher com pau é revolucionário"". Uhum. #SQN","@ercilia_amanda @andrezadelgado Claro que ter vagina e útero traz uma série de opressões.
Mas colocar uma coisa como prostituição e pornografia como algo que não tá na pauta dependendo de quem a mulher oprimida acho complicado.",1
"O @Twitter é bem interessante! A primeira pessoa, a tal de Natália, q até a 2 min atrás não sabia da existência, tem conta verificada! 1681 seguidores! Já o @allantercalivre com 197K seguidores não tem conta verificada! Então tá! Bem coerente essa rede social! #SQN https://t.co/NlIa5nlJDL",,1
"@elenalandau Né? Pq o BNDEs é uma agência com completa e total independência do executivo. Logo, qq decisão do PR de demitir seu presidente é obviamente uma interferência. #sqn",Paulo Guedes vai topar a interferência do Bolsonaro no BNDES também ?,1
"@MiriamLeitaoCom Nossa, com essa informação tão profunda, irá ganhar o Pulitzer. Tens meu apoio, #sqn kkk vá caçar uma notícia realmente significativa!","Três generais foram demitidos na mesma semana no governo Bolsonaro. O presidente da Funai, o ministro Santos Cruz e o presidente dos Correios.",1
"@rmm_oficiall @fiallhoteco @Derossivitorrr @alec_schuartz @mamaefalei Ilumine-me, ó sapiência suprema... #sqn","@MFTwitte @fiallhoteco @Derossivitorrr @alec_schuartz @mamaefalei Deixa o babaquinha, nao entende de nada",1
@mcbretas Maneiro esse malabarismo hermenêutico para tornar justa e moral a ideia da concentração de três poderes concentrados na mão de um só sujeito. E o momento não poderia ser melhor. #sqn,"A teoria da Separação dos Poderes foi mesmo idealizada por Montesquieu?
Veja o que o profeta Isaías escrevera aprox 2500 anos antes dele (por volta de 750 aC):
“Porque o Senhor é o nosso Juiz; o Senhor é o nosso Legislador; o Senhor é o nosso Rei; ele nos salvará.” (Isaías 33:22)",1
"Tudo não passa de uma briga sobre a segurança do WhatsApp e do Telegram. 
#sqn",,1
@jose_simao Esse humorista é engraçado! #SQN,"“Foi descuido, diz Moro sobre mensagens”. Descuido é bater o dedinho no pé do sofá! Isso é crime!",1
"Bye 😴😴 #Sqn tenho que limpar a casa ainda, recebi visita da familia de fora hj 😍",,1
"@SF_Moro Então agora cabou maconha no Brasil. I fudeu a maconha 👻 desapareceu!!!
#sqn #LEGALIZABRASIL #gogreen","Replico essa notícia publicada pela SENAD Paraguaia. Operação conjunta entre o Paraguai e Brasil levou, em 12 dias, à erradicação de plantações de maconha na fronteira, com perdas equivalentes a 1.200 toneladas da droga e forte golpe ao crime organizado

https://t.co/BemOy3zk4O",1
Jogão do flamengo! Hahahaha #sqn,,1
"@CarlosBolsonaro Eu esperando o post aqui mesmo no Twitter do @CarlosBolsonaro (vulgo “da lua”) sobre as ilicitudes do irmão @FlavioBolsonaro sobre depósitos, Imoveis, Queiroz, devoluções, acessores... etc etc etc e tals!!! Por ser em código morse mesmo, a gente decifra. #SQN o resto é balela... https://t.co/HYyolBRtyE",-...  - - -  .- / -.  - - -  ..  -  . / .- / -  - - - -  -.. - - -  .../ . / ..-.  .. - - .-  ..- .  - - / -.-.  - - -  - - / -..  . ..-  ... ! 🕊,1
Tadinha da Michelle 😱👀😂🇧🇷 #sqn https://t.co/BhSSkbG41f,,1
"@oiluiz @CarlaZambelli17 Em época de festejos juninos, parece quadrilha (no bom sentido #sqn) escolar....","Esses ""trabalhadores rurais"" tudo com chapéu novinho e limpinho estão parecendo mais escola de samba desfilando kkkk

Quesito autenticidade: nota 0 https://t.co/T6AmMXN9jW",1
"Tem Dj 0800, tem dancinha maluca e cachorrinho na sacola ... isso mesmo cachorro na sacola de supermercado ... amo seu Brasil #sqn",,1
@voeazulvirtual @voeazuI Muito Obrigada por facilitar a minha remarcação de passagem #sqn por um problema no avião de vocês! Eu só quero ir ver a minha família!!,,1
"Nada mais verdadeiro. Por que as pessoas insistem em cobrar compromissos e metas de campanha, sabendo de sua trajetória de vida e seus inúmeros projetos de lei, em 28 anos de vida pública? 🙃🤪😜 #sqn #ods35 #VazaJato… https://t.co/728VZAZbvQ",,1
Só projetos ótimos para o Brasil crescer e evoluir. #SQN https://t.co/TWETuSBbrg,,1
"Almoço da família, minha prima solta ‘Aquele Caio Copolla é muito inteligente..’ eu disse #sqn kkkkk",,1
"@APEOESP @CUTSAOPAULO @Metroviarios_SP @CentralSindical @mundosindical @fe_comerciarios 
@metrosp_oficial @educacaosp
@CPTM_oficial @MEC_Comunicacao
@sptrans

Garantia total que os sindicatos vão dizer que nada tem a ver com a morte desta Sra.
E todos nós vamos acreditar.
#sqn https://t.co/1380htthxc",,1
"Sim, tá certo... E aposentadoria especial... E se aposentar acima do teto também... E com vários auxílios também...

👏👏👏 Excelente professor!!
Brasil, pátria educadora. #SQN

#PrevidênciaDoGuedes https://t.co/KVcFpjerkV",,1
pronto... a minha vida vai voltar pros trilho #sqn https://t.co/h9Zj37Sl5k,,1
"@N_Carvalheira Imagina, eles conseguiram com muito trabalho. #SQN Trabalhei 35 anos engoli muito sapo e ganho salário. Nunca roubei,  Tá explicado?","Como políticos conseguem 'guardar' milhões e possuir propriedades, que cidadãos trabalhadores sequer sonham ter?

O COAF não os fiscaliza?

Que mágica é essa?

Que País é ESTE?",1
